place_id,name,types,main_category
ChIJvcKaX4fBwjsRFkogIoZ_O6Q,ARVI KIRANA AND GENERAL STROES,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJDT-0jHbAwjsRHB-ykUsIVbQ,Shive Narayan Maladhar Tapadiya,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJYWXFp2XAwjsRv3G5u0pK1zo,Pragati Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJt6waynbAwjsR2kvMLexiRp8,Ambika Stores,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJIQa8fVjBwjsREwpQu7rTJGk,BANARAS GANGAWAN,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJp9Nka3LAwjsR1g04d8WBEgg,Motiwale Sports Wear,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJb-25eYe_wjsRf53aSfIeSPY,Parker Shirts FC Road,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJpagQMoHAwjsRuUDINOkOsec,Sai Creations Embroidery,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJgXfds4DAwjsRTEPHczIAQu8,Mangalam Sarees,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJr8kZSYm_wjsRN2HgrwnctjE,QUEEN'S CLOSET,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJJwAAUOTqwjsREh0jkpAQNes,Trisha Design & Branding,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJIZs4WHnAwjsRz-IOMl-mQHU,U.S.POLO / MUFTI CASUAL ZONE,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJw9pHd4e_wjsRcOxAdHlOog0,Wildcraft,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJPU2wXI-_wjsR0xSMlyVoK2M,W For Woman,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ443PuoC_wjsRkVp-0yBu7UE,Aurelia Fc Road Pune,"clothing_store, shoe_store, store, point_of_interest, establishment",retail_general
ChIJtcnwDpC_wjsR3AcA81nNoAU,Fastrack store,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJw7GKhYe_wjsRux5M3LByO7I,Queen - FC Road,"clothing_store, jewelry_store, store, point_of_interest, establishment",retail_general
ChIJV6wDr3nAwjsRgfIfd5_9-Q8,Blackberrys,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJlfIHpHnAwjsRDEkMkm4cn-U,NIKE,"shoe_store, clothing_store, store, point_of_interest, establishment",retail_general
ChIJ____P4-_wjsRfNzn1qef_tA,Cloth In Store,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJi5LkSXjAwjsRDjTZaQruDFc,Zodiac Retail Store,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ5fE64fEywzsRCWppxmCB2JE,Allen Solly Store JM Road,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJZaqr6oe_wjsR2DBPQOJupVU,"Louis Philippe - J M Road, Pune","clothing_store, store, point_of_interest, establishment",retail_general
ChIJzTa5QIa_wjsRvZivI7l-YS0,Svelte,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJQ02wXI-_wjsRuKZeCFnouvM,MANHOOD,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJb-GLbIa_wjsRfgMyaordOys,Albury Industries,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJdUZQH2_AwjsRdM_3F41fW5s,t-shirt printing Natraj Printers,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJp4-Cs3nAwjsRpFj7g20vkVg,Bata Shoe Store,"shoe_store, clothing_store, store, point_of_interest, establishment",retail_general
ChIJvZ64iXfAwjsRsFfTTEOCYpA,Srishti,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJV9G0g4C_wjsREiyeYpZDLY0,SportsJam.in,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJC49J4nfAwjsRISm1HMOucsw,Lovable Lingerie,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJH-7i53fAwjsRgqeQvC_Xt7c,G M Fashions,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJZ6vwznHAwjsRfTKFqszBM5o,Linen Club,"clothing_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJO1G0u2jAwjsRbFgDYH2Ca1U,Samrat,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJkXK382TAwjsRHV-q1x6lmD4,S. K. Traders,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJO23eCdy_wjsR8qkQmETbHsQ,LEE FASHION,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJv1kmpnHAwjsRyLWDNzaMNY0,Dreams,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJG8m0hY-_wjsRLkkL5edxlNA,Shruti Mangaaysh,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ6Ycd7nDAwjsRJVVujE7Nbv8,Baks Miracle,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJa9T5y4DAwjsR3IjdJMP-rtQ,Precise Pro Audio - Nempee - Purandare Speakers,"electronics_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJ63WH33fAwjsRnGGRIgphcu0,SUPREME COMPUTERS AND SOFTWARES,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ____P4-_wjsRsRL2G38v4oo,Sai Systems,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJa9T5y4DAwjsRWsZC5BSsulw,Vision Peripherals,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ4QuChH_AwjsRZ4ZDPtyAOls,Precision Technology Group,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJt40-wnDAwjsRHJxmvCaDQjc,Villy Trade Links,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJVfkVrX7AwjsR3U3HcM7njr0,JSG ELECTRONICS,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJq6qqWnrAwjsRQwfHh8c92uo,Amit Enterprises,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJaX5lGYC_wjsRWc6ig8VqZwE,Accel IT Services ( A division of Accel Limited),"electronics_store, store, point_of_interest, establishment",retail_general
ChIJLUH7Wn3AwjsRFxRIJSulnSs,Netsurf,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJqyVegIe_wjsRrEs0ktguLME,Gadgets,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJCWj4DnDAwjsRFfJ3lBlTlh4,ABC Enterprises,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJR0uYJmPAwjsRi7Tw1vsaa7U,Fortune Marketing Service Center,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJifd9UHrAwjsRo2G8XYvGgmQ,GameON e-Sports,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ42yAbI6VwjsR0P8ZC3ZUQJI,Computer Planet,"electronics_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJVVVVFXDAwjsRRcDCx5wMr5Y,Shakti Solution,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJsdaGuHDAwjsR01AyBds8pto,Panasonic,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJJ4cGynDAwjsRtvHaIkF--mI,इनर्शिआ सर्विसेस,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJZ6ILlXDAwjsRqG8nMlhbKH8,UTM infotech,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ1Xjx0wbAwjsRGZGZZ1Fzxug,Solace Enterprises Pvt Ltd,"electronics_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJYWXFp2XAwjsRT7wBvp3RBMQ,M K Electronics,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJr_kM6XLAwjsRgKKxwQ99H-8,Kamal Sales Corporation,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJAQAAQPO_wjsRZpits_OTuh0,Anish Traders,"hardware_store, electronics_store, store, point_of_interest, establishment",retail_general
ChIJ65rMN3DAwjsR_1LNiWZOjtE,Computer County,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJN2XFp2XAwjsRssricqS710w,I Life IT Solutions Pvt Ltd,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJFc8t_nDAwjsRuEFxsOawfmo,Maya Infotech,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJmytIPXDAwjsRnXl_yGcbi-Q,Sandeep Steel,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJO1G0u2jAwjsRHsc3wBO4JTk,Cablex Trading Corporation,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJi5AFlW_AwjsRK4WUnXjcjFY,Bhakti Computers & Stationers,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJdUZQH2_AwjsRzXiJZ3nM3B0,Printer World,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ00TVSXHAwjsRUdKnSYN09yo,Shivam Technologies,"electronics_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJ03LSWnHAwjsRA4_3R-eR3T4,Rajratan Sales Corporation,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJdUZQH2_AwjsR0asCKLa0pTs,A TO Z SALES & SERVICE,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ1T1FDXHAwjsR_3rMxklBkLM,Ankita Sales,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJSTgGDG_AwjsRtvqyIb1Xt3c,Bijlee Electricals,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJZ29SeHHAwjsRodoY8HFdMWY,Bandewar Enterprises,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJaSPrz_7AwjsRb8HmZPIJ5TI,Oakwood Residence Naylor Road Pune,"lodging, restaurant, food, point_of_interest, store, establishment",food
ChIJebo0mgLBwjsRjBtiGiA5Zog,Art Co. Events,"point_of_interest, store, establishment",retail_general
ChIJZVsq7wPBwjsRTwDE479sRHs,Mahalaxmi Super Shoppee,"grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJsQUwhULAwjsRrueF8DWHd8Q,Dreams Interior and Decoration,"general_contractor, furniture_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJlXRgvE_AwjsRYKrUxKoERrM,BaghBahar Appliances,"home_goods_store, point_of_interest, store, establishment",retail_general
ChIJOwsiREXAwjsRb-YQa82bBbc,"Lawrence & Mayo, Camp","health, point_of_interest, store, establishment",retail_general
ChIJN2XFp2XAwjsRohAIfibvG3Y,Pune Aqua Services,"point_of_interest, store, establishment",retail_general
ChIJVVVVJW_AwjsR8L9HleKUBBc,Eagle Services,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJYWXFp2XAwjsRzMxNhjujLfo,Mamas Decor,"home_goods_store, point_of_interest, store, establishment",retail_general
ChIJp1vK4kjAwjsRjHgH4ahQxqc,Acme Fitness Pvt Ltd,"point_of_interest, store, establishment",retail_general
ChIJuWRirEPAwjsRmWs26WSOXoY,Bajaj Auto Centre,"point_of_interest, store, car_repair, establishment",retail_general
ChIJAQAAsELAwjsRAtMwjr9IvxE,Asiad Steel Industries - Leading steel Manufacturer in Pune,"point_of_interest, store, establishment",retail_general
ChIJvf__b13AwjsR5vnOH2jPiWU,Ace Engineering Solutions,"point_of_interest, store, establishment",retail_general
ChIJLxUA1_nAwjsRkUESC4zwG6o,Amul Ice Cream,"food, point_of_interest, store, establishment",retail_general
ChIJ76_3jHPAwjsRGBBGxaWoj6w,Hindustan Mattress Co,"furniture_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJY-mb-E_AwjsRKiB3NeS4Hcs,W For Woman,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJ____z2bAwjsRq3Hwpryy2Gs,India Arts,"point_of_interest, store, establishment",retail_general
ChIJSXXqLFvAwjsR6WNPkVfRiZg,BMW Bavaria Motors | Pune,"car_dealer, point_of_interest, store, car_repair, establishment",retail_general
ChIJ____z2bAwjsR4FHCeOfWJNQ,Mahalaxmi Impex,"health, point_of_interest, store, establishment",retail_general
ChIJVVVVlbC-wjsRSgihDPF6bAs,Saifee Enterprises,"point_of_interest, store, establishment",retail_general
ChIJE7YxE17AwjsRLZ7w68ctaPE,Exacta Enterprises,"furniture_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJUzJH-v7AwjsRtYuGtkZ3lYw,Accord Equips - Pune,"movie_rental, point_of_interest, store, establishment",retail_general
ChIJx___L2fAwjsRklv9o-xx4zc,M Rajendrakumar & Company,"point_of_interest, store, establishment",retail_general
ChIJLcRMrUXAwjsRNB3uvXSHayY,Asian Paints Colourideas - Navnitlal & Sons,"home_goods_store, point_of_interest, store, establishment",retail_general
ChIJ048jmE_AwjsR-XeDbX51Tqk,Gift Plaza,"point_of_interest, store, establishment",retail_general
ChIJqdm_-U_AwjsRCO6yu1vszbs,The Time Factory,"point_of_interest, store, establishment",retail_general
ChIJ_Qs0rULAwjsRHKAr6zKQmKo,Popular Automotive,"point_of_interest, store, car_repair, establishment",retail_general
ChIJVVVViULAwjsRGhp9ps9XFW4,Laxmi Sugandhalaya (Laxmi Marketing Agency) l Agarbatti Manufacturer and Wholesaler,"point_of_interest, store, establishment",retail_general
ChIJK4DzoGfAwjsRBgYebxqofiA,OM TECHNOLOGIES,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJB_oZ9PfAwjsRc-rw48V1td0,Millennium Star,"store, point_of_interest, establishment",retail_general
ChIJWduagVzAwjsRzP9rtQ_Zbps,Mahindra & Mahindra Limited,"point_of_interest, store, establishment",retail_general
ChIJdUtNU_jAwjsRiRCKcFj-GuE,KTM Husqvarna Bundgarden,"point_of_interest, store, establishment",retail_general
ChIJfV5nSkXAwjsRT0hNJZi9bK4,Bhavnagari Dry Fruit Co.,"food, point_of_interest, store, establishment",retail_general
ChIJVVVViULAwjsRAEd97jlPb0s,Kerala Ayurvedic Pharmacy and Treatment,"pharmacy, food, health, point_of_interest, store, establishment",retail_general
ChIJVVVVJWfAwjsRHEZSy7V-VdM,ARIHANT AGENCIES,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJJTXb-U_AwjsRZJQ4lrGYmEE,Gelato da vinci,"food, point_of_interest, store, establishment",retail_general
ChIJfdCCJvnAwjsRm7UwiWQMY60,Supra Building Solutions,"point_of_interest, store, establishment",retail_general
ChIJmxTTb0HAwjsRcmuLQWjFFF8,Modern Steel Traders,"point_of_interest, store, establishment",retail_general
ChIJuWRirEPAwjsRlPCJNBOYvo8,United Oil Company,"point_of_interest, store, car_repair, establishment",retail_general
ChIJlyV2VlvAwjsRELROUDbGdi8,Green Finger,"real_estate_agency, furniture_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJVVVVJW_AwjsRrvx1TsWTRsg,Swastik Agencies- Sintex Water Tank Dealers | Chemical Tanks | Septic Tank | Sintex Door Dealers in Pune,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJv1ASiFDAwjsRyk0ml9WL4kk,Lifestyle Stores,"shopping_mall, shoe_store, clothing_store, store, point_of_interest, establishment",retail_general
ChIJj9AQ3P7AwjsRQaSqNlOKzFo,Suyog Platinum Tower - indusind bank zonal office,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ0wMQ-U_AwjsRsuEOeqz4KPc,Piazza Pizza By Little Italy SGS Mall,"shopping_mall, store, point_of_interest, establishment",retail_general
ChIJ98Y-d_zAwjsRbBTqQ-Iaixg,"Time Square, Bund Garden Road","shopping_mall, point_of_interest, establishment",retail_general
ChIJFzQIorXBwjsRzjhEhls4vuk,Kendriya Police Kalyan Bhandar,"shopping_mall, point_of_interest, establishment",retail_general
ChIJozpsOVjAwjsR2gu1gMs4kUE,Vision One,"shopping_mall, point_of_interest, establishment",retail_general
ChIJx6vNVf3BwjsRmDr3W2_a2P4,Choice Arcade,"shopping_mall, point_of_interest, health, establishment",retail_general
ChIJkd_WHcfBwjsREmwGZfsy0Is,Reliance Digital,"electronics_store, shopping_mall, store, point_of_interest, establishment",retail_general
ChIJ0aNCmS_BwjsRUOaiQ2OmdbE,Goldfields Plaza,"shopping_mall, point_of_interest, establishment",retail_general
ChIJJ4KCFfHAwjsR_jUxKEMO2Zg,Daware Shops,"shopping_mall, point_of_interest, establishment",retail_general
ChIJnfHZSBXBwjsRrN33T4KdvaI,Arora stores,"shopping_mall, point_of_interest, establishment",retail_general
ChIJSR9PhvnAwjsRKoiS0EB70lY,Century Arcade,"shopping_mall, point_of_interest, establishment",retail_general
ChIJQaLN_WbAwjsRloYcZ9ppwyg,"Trent Hypermarket Pvt Ltd,","shopping_mall, point_of_interest, establishment",retail_general
ChIJSbLj1ULAwjsRt0UOpQ8xtJs,Laxmi Motors Bajaj 3-wh Showroom,"shopping_mall, point_of_interest, establishment",retail_general
ChIJs_UF-U_AwjsRcYf3UX2bjTs,"Clean Max Enviro Mittal Court, 478, Rasta Peth","shopping_mall, point_of_interest, establishment",retail_general
ChIJ7Y6_vjrBwjsR8VGSeYxqbl8,SGS Mall,"shopping_mall, point_of_interest, establishment",retail_general
ChIJeeti7tDBwjsRjr5LM2SOecY,Mz Soap Center,"shopping_mall, food, store, point_of_interest, establishment",retail_general
ChIJYSOuYgDBwjsR7cwd1s0Cmfc,Rich Collection,"clothing_store, shopping_mall, store, point_of_interest, establishment",retail_general
ChIJ7wubizTBwjsRT7E5oP-kAj0,Aryan craft,"shopping_mall, point_of_interest, establishment",retail_general
ChIJK2hS5ZzBwjsRd0avAeYK658,Mehta The Event Shoppee,"shopping_mall, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJ__8b80LAwjsRnMzHcrBlWQc,Majestic Plaza,"shopping_mall, point_of_interest, establishment",retail_general
ChIJN-gfePTBwjsRy5aJP5IEwqI,Garmin Brand Store - Pune,"shopping_mall, point_of_interest, establishment",retail_general
ChIJxUY9AwDBwjsRFfPeQIP5o0A,Patanjali Mega Store,"shopping_mall, grocery_or_supermarket, food, store, point_of_interest, health, establishment",retail_general
ChIJIRkjCELAwjsRf7WkyKsiUe0,Patanjali Mega Store Nana Peth,"shopping_mall, grocery_or_supermarket, food, store, point_of_interest, health, establishment",retail_general
ChIJQcutIADBwjsR121RzNLUoOQ,The Indian hub handicraft,"shopping_mall, point_of_interest, establishment",retail_general
